,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30,bucket_31,bucket_32,bucket_33,bucket_34
514,2022/07/09 11:37,518,2,1,1,38,1,"b'|,'",1,"[38, 41]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/09 11:37,519,3,1,1,43,1,b'6\xf2',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
516,2022/07/09 11:39,520,3,1,1,49,1,b'D\x94',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/09 11:40,521,3,1,1,47,1,b'\x9f\xe1',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022/07/09 11:45,522,3,1,1,48,1,b'\xfex',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
519,2022/07/09 11:46,523,2,1,1,45,1,b'\x12\xf7',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
520,2022/07/09 11:46,524,3,1,1,42,1,b'+\x7f',1,"[42, 44]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/09 11:47,525,2,1,1,41,1,b'P\xf4',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/09 11:47,526,3,1,1,41,1,b't{',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/09 11:49,527,2,1,1,53,1,b'\xb5\x90',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/09 11:51,528,2,1,1,45,1,b'9n',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2022/07/09 11:51,529,3,1,1,42,1,b'\xdd(',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
526,2022/07/09 11:52,530,2,1,1,45,1,b'\xea\x93',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/09 11:52,531,3,1,1,44,1,b'\x94\x9e',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022/07/09 11:53,532,2,1,1,47,1,b'\xb5\xd9',1,"[47, 51, 56]",0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
529,2022/07/09 11:54,533,2,1,1,55,1,b'\\\xa5',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022/07/09 11:54,534,3,1,1,41,1,b'K\xcd',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022/07/09 11:56,535,3,1,1,41,1,b'^\x12',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022/07/09 11:57,536,3,1,1,43,1,b'\x82\x0e',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022/07/09 11:58,537,2,1,1,49,1,b'O\xd6',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022/07/09 11:58,538,3,1,1,47,1,b'X\xbe',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022/07/09 11:59,539,2,1,1,40,1,b'A\xb5',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022/07/09 11:59,540,3,1,1,47,1,b'\xf6\xcf',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022/07/09 12:01,541,3,1,1,56,1,b'\x0e\xfd',1,[56],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022/07/09 12:02,542,2,1,1,32,1,b'\xc9_',1,"[32, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
539,2022/07/09 12:03,543,2,1,1,29,1,b'\xb50',1,"[29, 34]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022/07/09 12:04,544,2,1,1,39,1,b'\xf3\xda',1,"[39, 42]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2022/07/09 12:07,545,2,1,1,33,1,b'6\x18',1,"[33, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
542,2022/07/09 12:08,546,2,1,1,35,1,b'\xfa\xde',1,"[35, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
543,2022/07/09 12:08,547,3,1,1,42,1,b'\xf0\xb3',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
544,2022/07/09 12:09,548,2,1,1,31,1,b'>\xf1',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022/07/09 12:11,549,2,1,1,46,1,b'\x9d\xb4',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2022/07/09 12:12,550,1,1,1,42,1,b'\xdc\x1d',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2022/07/09 12:13,551,3,1,1,37,1,b'`p',1,"[37, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
548,2022/07/09 12:14,552,1,1,1,21,1,b'\xba\x14',1,[21],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2022/07/09 12:14,553,2,1,1,51,1,b'\r\xf6',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2022/07/09 12:16,554,2,1,1,41,1,b'bW',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2022/07/09 12:17,555,2,1,1,53,1,b'\x1a\xc0',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
552,2022/07/09 12:18,556,3,1,1,53,1,b'\x8b;',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2022/07/09 12:19,557,3,1,1,52,1,b'\xdd\xe4',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2022/07/09 12:20,558,3,1,1,42,1,b'\xfd\xfa',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2022/07/09 12:21,559,2,1,1,42,1,b'\xb2\xe1',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2022/07/09 12:22,560,2,1,1,26,1,b'?\x7f',1,[26],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022/07/09 12:22,561,3,1,1,40,1,b'\xae\x91',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2022/07/09 12:23,562,2,1,1,38,1,b'5\xfd',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2022/07/09 12:23,563,3,1,1,42,1,b'\xc4{',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2022/07/09 12:24,564,2,1,1,44,1,b'\xe0\x8b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2022/07/09 12:24,565,3,1,1,36,1,b'\xfd\x7f',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2022/07/09 12:25,566,2,1,1,40,1,b'\xc0\xa0',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2022/07/09 12:25,567,3,1,1,51,1,b'\xb1\xb2',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2022/07/09 12:27,568,2,1,1,36,1,b'\x99\xc0',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2022/07/09 12:28,569,2,1,1,43,1,b'\x92\x15',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2022/07/09 12:28,570,3,1,1,41,1,b'\x10)',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2022/07/09 12:29,571,2,1,1,44,1,b'\x7f\x1b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2022/07/09 12:31,572,2,1,1,32,1,b'\xf2\xa5',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
569,2022/07/09 12:32,573,3,1,1,45,1,b'=\xa1',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
570,2022/07/09 12:33,574,2,1,1,41,1,b'\xd8\x9b',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2022/07/09 12:35,575,2,1,1,34,1,"b""'N""",1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2022/07/09 12:35,576,3,1,1,44,1,b'\xbc\xe1',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2022/07/09 12:36,577,2,1,1,42,1,b'\x01R',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
574,2022/07/09 12:37,578,2,1,1,45,1,b'\xfc\xd2',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2022/07/09 12:39,579,2,1,1,48,1,b'8\x8f',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2022/07/09 12:41,580,2,1,1,44,1,b's&',1,"[44, 49]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2022/07/09 12:42,581,2,1,1,45,1,b'\x97\xf6',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2022/07/09 12:43,582,3,1,1,47,1,b'8\r',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2022/07/09 12:44,583,2,1,1,42,1,b'\x98\x11',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2022/07/09 12:49,584,2,1,1,35,1,b':\xf8',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2022/07/09 12:50,585,2,1,1,34,1,b'\x96\xbc',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2022/07/09 12:52,586,3,1,1,46,1,b'E\xc2',1,"[46, 49]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2022/07/09 12:53,587,3,1,1,51,1,b'\x8a\x01',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2022/07/09 12:54,588,2,1,1,47,1,b'\x8e\xae',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2022/07/09 12:54,589,3,1,1,45,1,b'=\x86',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2022/07/09 12:58,590,2,1,1,35,1,b'\xa4m',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
587,2022/07/09 12:58,591,3,1,1,44,1,b'\x98\xce',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2022/07/09 12:59,592,2,1,1,46,1,b'\xc9f',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2022/07/09 13:00,593,2,1,1,35,1,b'h=',1,"[35, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
590,2022/07/09 13:04,594,2,1,1,33,1,b'\xa3r',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2022/07/09 13:04,595,3,1,1,47,1,b'$\xcd',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2022/07/09 13:06,596,2,1,1,37,1,b'\xb6\x9f',1,"[37, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
593,2022/07/09 13:06,597,2,1,1,38,1,b'\xeb\x86',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2022/07/09 13:07,598,2,1,1,46,1,b'\x97\x9a',1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2022/07/09 13:08,599,2,1,1,42,1,b'\xebT',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2022/07/09 13:09,600,2,1,1,39,1,b'\x1ep',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2022/07/09 13:13,601,2,1,1,49,1,b'\xee\xe8',1,"[49, 53]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2022/07/09 13:15,602,2,1,1,33,1,b'\xdcZ',1,"[33, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,
599,2022/07/09 13:16,603,2,1,1,39,1,"b""\x9c'""",1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2022/07/09 13:17,604,2,1,1,48,2,b'\xcaf',2,"[48, 48]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2022/07/09 13:18,605,2,1,1,44,1,b' @',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
602,2022/07/09 13:19,606,3,1,1,46,1,b'_1',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2022/07/09 13:20,607,2,1,1,48,1,b'\xa4&',1,"[48, 52]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2022/07/09 13:20,608,3,1,1,40,1,b'9\x15',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
