,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26,bucket_27,bucket_28,bucket_29,bucket_30,bucket_31
507,2022/07/14 10:08,511,1,1,1,37,1,b'\x9dD',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
508,2022/07/14 10:09,512,2,1,1,29,1,b'Cj',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
509,2022/07/14 10:13,513,2,1,1,34,1,b'\xbd%',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
510,2022/07/14 10:15,514,2,1,1,35,1,b'2W',1,"[35, 54]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
511,2022/07/14 10:16,515,2,1,1,37,1,b'\xeb\x94',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
512,2022/07/14 10:16,516,3,1,1,38,1,b'\xb0\x9c',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
513,2022/07/14 10:17,517,2,1,1,43,1,b'\x07K',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
514,2022/07/14 10:19,518,2,1,1,35,1,b'\x04\xaf',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
515,2022/07/14 10:20,519,2,1,1,29,1,b'\xa0V',1,"[29, 44, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
516,2022/07/14 10:21,520,2,1,1,44,1,b'\xd3\x80',1,"[44, 48]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
517,2022/07/14 10:22,521,2,1,1,51,1,b':\xfc',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
518,2022/07/14 10:23,522,2,1,1,32,1,b'\xbc\xed',1,"[32, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
519,2022/07/14 10:24,523,2,1,1,31,1,b'S\x92',1,"[31, 43]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
520,2022/07/14 10:25,524,1,1,1,30,1,b'\xd2`',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
521,2022/07/14 10:28,525,2,1,1,38,1,b'Yv',1,"[38, 40]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
522,2022/07/14 10:28,526,3,1,1,42,1,b'^\x0f',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
523,2022/07/14 10:29,527,3,1,1,48,1,b'\xbc\xd3',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
524,2022/07/14 10:30,528,2,1,1,41,1,"b""\x02'""",1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
525,2022/07/14 10:32,529,2,1,1,17,1,b'\xcf\x87',1,"[17, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
526,2022/07/14 10:33,530,2,1,1,45,1,b'\xfb\x1b',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
527,2022/07/14 10:34,531,2,1,1,35,1,b'\xae\xed',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
528,2022/07/14 10:35,532,2,1,1,45,1,b'R\xbc',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
529,2022/07/14 10:38,533,2,1,1,45,1,b'Z@',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
530,2022/07/14 10:38,534,3,1,1,41,1,b'B7',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
531,2022/07/14 10:39,535,2,1,1,43,1,b'\x0cR',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
532,2022/07/14 10:39,536,3,1,1,45,1,b'\xc4d',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
533,2022/07/14 10:40,537,2,1,1,46,1,b'\xe4\xc6',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
534,2022/07/14 10:44,538,2,1,1,39,1,b'C\x9a',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
535,2022/07/14 10:45,539,2,1,1,34,1,b'\xf97',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
536,2022/07/14 10:46,540,3,1,1,41,1,b'\xad\x86',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
537,2022/07/14 10:47,541,2,1,1,36,1,b'\xca\xdb',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
538,2022/07/14 10:47,542,3,1,1,41,1,b'u\xb6',1,"[41, 44]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
539,2022/07/14 10:48,543,2,1,1,50,1,b'|.',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
540,2022/07/14 10:50,544,2,1,1,46,1,b'\x1d\xe9',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
541,2022/07/14 10:51,545,3,1,1,40,1,b'ot',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
542,2022/07/14 10:52,546,3,1,1,50,1,b'\x16\x8e',1,"[50, 58]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
543,2022/07/14 10:53,547,2,1,1,38,1,b'\xd2\x06',1,"[38, 39, 49]",1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
544,2022/07/14 10:53,548,3,1,1,36,1,b'\xe6k',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022/07/14 10:54,549,2,1,1,32,1,b'\xc8\xde',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
546,2022/07/14 10:54,550,3,1,1,46,1,b'~u',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
547,2022/07/14 10:56,551,2,1,1,45,1,b'\xa3\x9a',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
548,2022/07/14 10:58,552,2,1,1,43,1,"b'\x94""'",1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
549,2022/07/14 11:00,553,2,1,1,51,1,b'\x97\xc0',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
550,2022/07/14 11:01,554,1,1,1,43,1,b'\\\x99',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
551,2022/07/14 11:01,555,2,1,1,44,1,b'4G',1,"[44, 52]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
552,2022/07/14 11:02,556,2,1,1,45,1,b'\xfc\x90',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
553,2022/07/14 11:03,557,1,1,1,35,1,b'=U',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
554,2022/07/14 11:03,558,3,1,1,43,1,b'\x7f\x1d',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
555,2022/07/14 11:04,559,2,1,1,32,1,b'M%',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
556,2022/07/14 11:05,560,1,1,1,36,1,b'=\xf1',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022/07/14 11:05,561,3,1,1,42,1,b'\xd4\xe6',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
558,2022/07/14 11:08,562,2,1,1,38,1,b'\xc6y',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
559,2022/07/14 11:09,563,2,1,1,40,1,b'i\x14',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
560,2022/07/14 11:10,564,2,1,1,44,1,b'\xc1\x02',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
561,2022/07/14 11:10,565,3,1,1,42,1,b'\x9eX',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
562,2022/07/14 11:11,566,2,1,1,43,1,"b',\x0c'",1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
563,2022/07/14 11:12,567,2,1,1,51,1,b'\xa7M',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
564,2022/07/14 11:13,568,2,1,1,44,1,b'\x85\x93',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
565,2022/07/14 11:13,569,3,1,1,44,1,b'@\x82',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
566,2022/07/14 11:15,570,2,1,1,43,2,b'\x07a',2,"[43, 43]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
567,2022/07/14 11:15,571,3,1,1,39,1,b'NG',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
568,2022/07/14 11:16,572,2,1,1,40,1,"b""'\xd8""",1,"[40, 46, 51]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
569,2022/07/14 11:17,573,2,1,1,28,1,b't\xa5',1,"[28, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,
570,2022/07/14 11:19,574,2,1,1,48,1,b'\x02\xdf',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
571,2022/07/14 11:21,575,2,1,1,31,1,b'Q\xe5',1,"[31, 35]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
572,2022/07/14 11:22,576,2,1,1,43,1,b'\xb2\xbe',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
573,2022/07/14 11:23,577,2,1,1,33,1,b'\xfe\x8b',1,"[33, 41, 44]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
574,2022/07/14 11:24,578,2,1,1,41,1,b' H',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
575,2022/07/14 11:24,579,3,1,1,38,1,b'\xcca',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
576,2022/07/14 11:25,580,2,1,1,35,1,b' \xe5',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
577,2022/07/14 11:25,581,3,1,1,53,1,b'\xde|',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
578,2022/07/14 11:26,582,2,1,1,41,1,b'\xb8\xfb',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
579,2022/07/14 11:27,583,2,1,1,45,1,b'\xb9J',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
580,2022/07/14 11:28,584,3,1,1,34,1,b'\xf0l',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
581,2022/07/14 11:30,585,2,1,1,40,1,b'a:',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
582,2022/07/14 11:30,586,3,1,1,49,1,b'W\x05',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
583,2022/07/14 11:32,587,3,1,1,48,1,b'\x84D',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
584,2022/07/14 11:33,588,2,1,1,34,1,b'8\xde',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
585,2022/07/14 11:33,589,3,1,1,45,1,b'\x04}',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
586,2022/07/14 11:34,590,2,1,1,36,1,b'h\x12',1,"[36, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
587,2022/07/14 11:34,591,3,1,1,38,1,b'\xf7\xf5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
588,2022/07/14 11:35,592,2,1,1,29,1,b'\xe7b',1,[29],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
589,2022/07/14 11:35,593,3,1,1,50,1,b'\x88N',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
590,2022/07/14 11:36,594,2,1,1,52,1,b'\x04\xe9',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
591,2022/07/14 11:36,595,3,1,1,46,1,b'\xce\xe7',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
592,2022/07/14 11:37,596,2,1,1,36,1,b'\x0b[',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
593,2022/07/14 11:38,597,1,1,1,36,1,b'r\xab',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
594,2022/07/14 11:38,598,2,1,1,31,1,b'\xdb\x93',1,"[31, 35, 36]",0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,
595,2022/07/14 11:39,599,1,1,1,33,1,b'\xe9\x9c',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
596,2022/07/14 11:39,600,2,1,1,38,1,b'!\x81',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
597,2022/07/14 11:40,601,2,1,1,46,1,b'\xc1|',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
598,2022/07/14 11:41,602,3,1,1,44,1,b'\xbe\r',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
599,2022/07/14 11:43,603,2,1,1,35,1,b'x5',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
600,2022/07/14 11:45,604,2,1,1,40,1,b'1\xe3',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
601,2022/07/14 11:46,605,2,1,1,37,1,b'\x82\x89',1,"[37, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
602,2022/07/14 11:48,606,2,1,1,35,1,b'S\xc5',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
603,2022/07/14 11:48,607,3,1,1,36,1,b'\xb7\x83',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
604,2022/07/14 11:49,608,2,1,1,47,1,b'\x84\x99',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
605,2022/07/14 11:49,609,3,1,1,42,1,b'\xc6l',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
606,2022/07/14 11:50,610,2,1,1,39,1,b'j\xbe',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
607,2022/07/14 11:52,611,2,1,1,36,1,b'\x96\x04',1,"[36, 40]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
608,2022/07/14 11:52,612,3,1,1,38,1,b'H\xa5',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
609,2022/07/14 11:54,613,3,1,1,39,1,b'\xc9&',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
610,2022/07/14 11:55,614,2,1,1,42,1,b'\x1a\xa9',1,"[42, 45, 51]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
611,2022/07/14 11:55,615,3,1,1,47,1,b'\r\x10',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
612,2022/07/14 11:56,616,2,1,1,48,1,b'/\x8a',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
613,2022/07/14 11:57,617,2,1,1,44,1,b'W\x1d',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
614,2022/07/14 11:57,618,3,1,1,48,1,b'6L',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
615,2022/07/14 11:58,619,2,1,1,37,1,b'\x02&',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
616,2022/07/14 11:58,620,3,1,1,46,1,b'\x81\xcb',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
617,2022/07/14 11:59,621,2,1,1,33,1,b'@%',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
618,2022/07/14 11:59,622,3,1,1,43,1,b'\x0er',1,"[43, 49]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,
619,2022/07/14 12:01,623,2,1,1,36,1,b'\x98s',1,"[36, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
620,2022/07/14 12:02,624,2,1,1,45,1,b'%\x1b',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
621,2022/07/14 12:03,625,2,1,1,37,1,b'\x10=',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
622,2022/07/14 12:03,626,3,1,1,47,1,b'J\xe4',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
623,2022/07/14 12:04,627,3,1,1,50,2,b'\xfe\xe1',2,"[50, 50]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
624,2022/07/14 12:05,628,2,1,1,58,1,b'%N',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
625,2022/07/14 12:05,629,3,1,1,28,1,b'\xf9\x11',1,[28],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
626,2022/07/14 12:06,630,2,1,1,41,1,b'Y\xde',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
627,2022/07/14 12:08,631,2,1,1,35,1,b'\xe0s',1,"[35, 42, 46]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
628,2022/07/14 12:08,632,3,1,1,51,1,b'\xe7]',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
629,2022/07/14 12:11,633,3,1,1,48,1,b'= ',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
630,2022/07/14 12:12,634,2,1,1,39,1,b'\xabX',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
631,2022/07/14 12:13,635,2,1,1,35,1,b'\xaa\xe9',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
632,2022/07/14 12:14,636,2,1,1,30,1,b'\x93J',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
633,2022/07/14 12:14,637,3,1,1,30,1,b'\x86\xd1',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
634,2022/07/14 12:15,638,2,1,1,47,1,b'\x16C',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
635,2022/07/14 12:16,639,3,1,1,34,1,b'0:',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
636,2022/07/14 12:18,640,2,1,1,48,1,b'\x01\xf4',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
637,2022/07/14 12:19,641,2,1,1,37,2,b'\x1e\x1e',2,"[37, 37, 44]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
638,2022/07/14 12:19,642,3,1,1,37,1,b'>\x15',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
639,2022/07/14 12:20,643,2,1,1,42,1,b'0\xd5',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
640,2022/07/14 12:20,644,3,1,1,52,1,b'\x0b\xa8',1,"[52, 60]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
641,2022/07/14 12:21,645,2,1,1,46,1,b'r\xd6',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
642,2022/07/14 12:21,646,3,1,1,47,1,b'=\xcf',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
643,2022/07/14 12:22,647,2,1,1,37,1,b'\xe6:',1,"[37, 55]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
644,2022/07/14 12:23,648,2,1,1,47,1,b'\x85\xa7',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
645,2022/07/14 12:24,649,2,1,1,37,1,b'\xccv',1,"[37, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
646,2022/07/14 12:25,650,2,1,1,34,1,b'\xee\xe3',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
647,2022/07/14 12:26,651,2,1,1,40,1,b'\xf1\x13',1,"[40, 51]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
648,2022/07/14 12:26,652,3,1,1,42,1,b'\xb7s',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
649,2022/07/14 12:27,653,2,1,1,44,1,b'\x15d',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
650,2022/07/14 12:28,654,1,1,1,37,1,b'\xdbF',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
651,2022/07/14 12:28,655,2,1,1,48,1,b'S\xcd',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
652,2022/07/14 12:30,656,2,1,1,35,1,b'\xca\xf3',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
653,2022/07/14 12:31,657,1,1,1,40,1,b'\\X',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
654,2022/07/14 12:33,658,2,1,1,39,1,b'\x92\x0b',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
655,2022/07/14 12:34,659,3,1,1,42,1,b'\xdfG',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
656,2022/07/14 12:36,660,3,1,1,38,1,b'\xb7\xc6',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
657,2022/07/14 12:37,661,2,1,1,36,1,b'\xf9\xa3',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
658,2022/07/14 12:38,662,2,1,1,39,1,b'\x12\xca',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
659,2022/07/14 12:38,663,3,1,1,39,1,b'\x07Q',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
660,2022/07/14 12:40,664,2,1,1,35,2,b'\xd4%',2,"[35, 35]",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
661,2022/07/14 12:41,665,2,1,1,39,1,b'*\x9d',1,"[39, 48, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,,,,,,,,,,,,,,,,,,,,,,
662,2022/07/14 12:42,666,2,1,1,39,1,b'\x9b\xf2',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
663,2022/07/14 12:42,667,3,1,1,49,1,b'\xb5\xe1',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
664,2022/07/14 12:43,668,2,1,1,42,1,b'F\x92',1,"[42, 45]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,
665,2022/07/14 12:46,669,2,1,1,46,1,b'^\x86',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
666,2022/07/14 12:47,670,2,1,1,27,1,"b""'s""",1,[27],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
667,2022/07/14 12:47,671,3,1,1,46,1,b'G@',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
668,2022/07/14 12:48,672,1,1,1,39,1,b'-\xef',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
669,2022/07/14 12:48,673,2,1,1,43,1,b'[ ',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,
670,2022/07/14 12:49,674,2,1,1,38,1,b'4\x02',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
671,2022/07/14 12:50,675,3,1,1,49,1,b'\xa6\xdb',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
672,2022/07/14 12:52,676,2,1,1,40,1,b'=\xe2',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
673,2022/07/14 12:52,677,3,1,1,47,1,b'\xd9\xa4',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
674,2022/07/14 12:53,678,2,1,1,41,1,b'\xe55',1,"[41, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
675,2022/07/14 12:54,679,2,1,1,48,1,b'\x9f\xc5',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
676,2022/07/14 12:54,680,2,1,1,40,1,b'\xb1\x8b',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
677,2022/07/14 12:55,681,2,1,1,53,1,b'\xa2\x8a',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
678,2022/07/14 12:55,682,3,1,1,46,1,b'\xe2\x8c',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
679,2022/07/14 12:56,683,2,1,1,47,1,b'0N',1,"[47, 48]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
680,2022/07/14 12:58,684,3,1,1,36,1,b'\x1d\xeb',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
681,2022/07/14 12:59,685,2,1,1,49,1,b'\x03\x90',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
682,2022/07/14 12:59,686,3,1,1,40,1,b'\xe5%',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
683,2022/07/14 13:00,687,2,1,1,49,1,b'u\t',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
684,2022/07/14 13:01,688,2,1,1,51,1,b'\xf1>',1,[51],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
685,2022/07/14 13:01,689,3,1,1,44,1,b'l^',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
686,2022/07/14 13:02,690,2,1,1,33,1,b'\x16\xfc',1,"[33, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
