,date_time,record_number,vehicle_class,bucket_speed_span,bucket_time_span,lowest_speed_in_time_span,first_bucket_count,record_crc,bucket_0,recorded_speeds,bucket_1,bucket_2,bucket_3,bucket_4,bucket_5,bucket_6,bucket_7,bucket_8,bucket_9,bucket_10,bucket_11,bucket_12,bucket_13,bucket_14,bucket_15,bucket_16,bucket_17,bucket_18,bucket_19,bucket_20,bucket_21,bucket_22,bucket_23,bucket_24,bucket_25,bucket_26
544,2022/07/08 11:18,548,2,1,1,44,1,b'Kq',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
545,2022/07/08 11:20,549,1,1,1,43,1,b'\x0b\xa4',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
546,2022/07/08 11:20,550,2,1,1,42,1,b'\xff\x8a',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
547,2022/07/08 11:21,551,1,1,1,31,1,b'\xd9\xc3',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
548,2022/07/08 11:21,552,2,1,1,38,1,b'\xb2x',1,"[38, 43]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
549,2022/07/08 11:23,553,2,1,1,37,1,b'pe',1,"[37, 38]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
550,2022/07/08 11:24,554,2,1,1,41,1,b'\xe1\xce',1,"[41, 46, 50, 53]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,
551,2022/07/08 11:26,555,2,1,1,41,1,b'Q\x82',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
552,2022/07/08 11:26,556,3,1,1,36,1,b'\x98\xae',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
553,2022/07/08 11:28,557,1,1,1,30,1,b'\xa0\xa9',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,
554,2022/07/08 11:28,558,2,1,1,35,1,b'\x92\\',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
555,2022/07/08 11:28,559,3,1,1,50,1,b'M\x92',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
556,2022/07/08 11:29,560,2,1,1,47,1,b'DK',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
557,2022/07/08 11:29,561,3,1,1,44,1,b'\x9c\xf5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
558,2022/07/08 11:31,562,3,1,1,31,1,b'x\x9d',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
559,2022/07/08 11:32,563,2,1,1,36,1,b'tg',1,"[36, 39, 42]",0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
560,2022/07/08 11:32,564,3,1,1,47,1,b'\x8c\xf9',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
561,2022/07/08 11:34,565,2,1,1,39,1,b'\x07\x9c',1,"[39, 48]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
562,2022/07/08 11:35,566,2,1,1,38,1,b'\x0c]',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
563,2022/07/08 11:36,567,2,1,1,40,1,b'V\x13',1,"[40, 45]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
564,2022/07/08 11:37,568,2,1,1,40,2,b'\xae\x11',2,"[40, 40]",,,,,,,,,,,,,,,,,,,,,,,,,,
565,2022/07/08 11:37,569,2,1,1,30,1,b'n8',1,[30],,,,,,,,,,,,,,,,,,,,,,,,,,
566,2022/07/08 11:39,570,2,1,1,47,1,b'\xa4\xa1',1,"[47, 50]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
567,2022/07/08 11:39,571,3,1,1,34,1,b'\xb6\xf3',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
568,2022/07/08 11:40,572,2,1,1,47,1,b'WI',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
569,2022/07/08 11:40,573,3,1,1,43,1,b'~*',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
570,2022/07/08 11:40,574,3,1,1,22,1,b'\xf2\xfd',1,[22],,,,,,,,,,,,,,,,,,,,,,,,,,
571,2022/07/08 11:41,575,3,1,1,39,1,b'\x98\xbc',1,"[39, 47]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
572,2022/07/08 11:42,576,2,1,1,49,1,b'c\xbb',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
573,2022/07/08 11:43,577,2,1,1,44,1,b'\xa00',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
574,2022/07/08 11:44,578,2,1,1,38,1,b'\xcd\x9f',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
575,2022/07/08 11:44,579,3,1,1,41,1,b'V\x9d',1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
576,2022/07/08 11:45,580,2,1,1,35,1,b'\xaa\xe8',1,"[35, 41]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
577,2022/07/08 11:46,581,4,1,1,53,1,b'\x05\x82',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,
578,2022/07/08 11:47,582,3,1,1,41,1,b'\x84L',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
579,2022/07/08 11:48,583,2,1,1,39,1,b'\x0fu',1,"[39, 40, 41]",1.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
580,2022/07/08 11:49,584,2,1,1,46,1,b'\xa6\xcc',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
581,2022/07/08 11:51,585,2,1,1,46,1,b'\x8a\xd3',1,"[46, 47]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
582,2022/07/08 11:51,586,2,1,1,40,1,"b""'\x82""",1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
583,2022/07/08 11:51,587,3,1,1,37,1,b'm\x18',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
584,2022/07/08 11:53,588,2,1,1,52,1,b'.\xc4',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
585,2022/07/08 11:54,589,2,1,1,37,1,b'#C',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
586,2022/07/08 11:55,590,2,1,1,31,1,b'\xa3\x04',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
587,2022/07/08 11:55,591,3,1,1,43,1,b'~+',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
588,2022/07/08 11:56,592,2,1,1,49,1,b'\x85~',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
589,2022/07/08 11:56,593,3,1,1,44,1,b'2r',1,"[44, 50]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
590,2022/07/08 11:57,594,2,1,1,47,1,b'\xaaJ',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
591,2022/07/08 11:58,595,2,1,1,44,1,b'p7',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
592,2022/07/08 11:59,596,1,1,1,37,1,b'\xa1K',1,"[37, 39]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
593,2022/07/08 11:59,597,2,1,1,48,1,b'K\x12',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
594,2022/07/08 11:59,598,3,1,1,54,1,b'%\\',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,
595,2022/07/08 12:00,599,2,1,1,34,1,b'8\x99',1,[34],,,,,,,,,,,,,,,,,,,,,,,,,,
596,2022/07/08 12:01,600,2,1,1,37,1,b'!\x02',1,"[37, 40]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
597,2022/07/08 12:03,601,3,1,1,45,1,b'\x84\x0e',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
598,2022/07/08 12:04,602,3,1,1,42,1,b'\xdd\xc8',1,"[42, 43]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
599,2022/07/08 12:05,603,1,1,1,38,1,b'\x04I',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
600,2022/07/08 12:06,604,1,1,1,35,1,b'\x17C',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
601,2022/07/08 12:06,605,2,1,1,36,1,b'\xab\x80',1,"[36, 38]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
602,2022/07/08 12:07,606,2,1,1,47,1,b'\x81%',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
603,2022/07/08 12:08,607,2,1,1,42,1,b'\xeeS',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
604,2022/07/08 12:08,608,3,1,1,47,1,b'\xb2 ',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
605,2022/07/08 12:10,609,2,1,1,35,1,b'y\x04',1,"[35, 36]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
606,2022/07/08 12:11,610,2,1,1,42,1,b'\xa3S',1,"[42, 49]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
607,2022/07/08 12:13,611,3,1,1,37,1,b'%\x14',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
608,2022/07/08 12:14,612,2,1,1,46,1,b'q\xa5',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
609,2022/07/08 12:15,613,1,1,1,46,1,b'\xf2\xce',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
610,2022/07/08 12:15,614,2,1,1,44,1,b'\xcb\xc5',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
611,2022/07/08 12:15,615,3,1,1,52,1,b':t',1,"[52, 54]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
612,2022/07/08 12:17,616,2,1,1,39,1,b'\x08M',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
613,2022/07/08 12:18,617,2,1,1,42,1,b'\x90\x9e',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
614,2022/07/08 12:19,618,2,1,1,38,1,b'x\xde',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
615,2022/07/08 12:20,619,2,1,1,42,1,b'\x7fh',1,"[42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
616,2022/07/08 12:21,620,3,1,1,43,1,b'nR',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
617,2022/07/08 12:22,621,1,1,1,33,1,b'l\xe1',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
618,2022/07/08 12:22,622,2,1,1,48,1,b'9\x0c',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
619,2022/07/08 12:23,623,2,1,1,41,1,b'c\x16',1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
620,2022/07/08 12:24,624,2,1,1,37,1,b'\xd5=',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
621,2022/07/08 12:25,625,2,1,1,30,1,b'\x0b\x13',1,"[30, 36, 39]",0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
622,2022/07/08 12:25,626,3,1,1,50,1,b'Lo',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
623,2022/07/08 12:26,627,2,1,1,37,1,b'\xde\xb6',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
624,2022/07/08 12:28,628,2,1,1,32,1,b'F\xb9',1,"[32, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,
625,2022/07/08 12:28,629,3,1,1,42,1,b'\xbe\x03',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
626,2022/07/08 12:30,630,2,1,1,29,1,b'\xff\xa1',1,"[29, 32, 40, 41]",0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,,,,,,,,,,,,,,
627,2022/07/08 12:31,631,2,1,1,45,1,b'#u',1,"[45, 48, 49]",0.0,0.0,1.0,1.0,,,,,,,,,,,,,,,,,,,,,,
628,2022/07/08 12:31,632,3,1,1,33,1,b'\xcai',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
629,2022/07/08 12:32,633,2,1,1,33,1,b'\x8a\xe6',1,[33],,,,,,,,,,,,,,,,,,,,,,,,,,
630,2022/07/08 12:33,634,2,1,1,37,2,b'\x02\xe3',2,"[37, 37]",,,,,,,,,,,,,,,,,,,,,,,,,,
631,2022/07/08 12:35,635,1,1,1,38,1,b'#Q',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
632,2022/07/08 12:35,636,3,1,1,39,1,b'\xb0B',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
633,2022/07/08 12:35,637,4,1,1,53,1,b'o\xf1',1,[53],,,,,,,,,,,,,,,,,,,,,,,,,,
634,2022/07/08 12:36,638,2,1,1,40,1,b'\x9f\x18',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
635,2022/07/08 12:37,639,2,1,1,41,1,b'\x19M',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
636,2022/07/08 12:38,640,2,1,1,39,1,b'\x95\x05',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
637,2022/07/08 12:39,641,2,1,1,43,1,b'LQ',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
638,2022/07/08 12:40,642,2,1,1,38,1,b'\x1a\\',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
639,2022/07/08 12:41,643,1,1,1,32,1,b'\xd3\xf6',1,[32],,,,,,,,,,,,,,,,,,,,,,,,,,
640,2022/07/08 12:41,644,2,1,1,33,1,b'{\xfe',1,"[33, 37]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
641,2022/07/08 12:42,645,2,1,1,44,1,b'\xdd#',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
642,2022/07/08 12:43,646,2,1,1,43,1,b' \xa3',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
643,2022/07/08 12:45,647,1,1,1,49,1,b'N>',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
644,2022/07/08 12:45,648,2,1,1,38,1,"b""'\xe0""",1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
645,2022/07/08 12:45,649,3,1,1,55,1,b'(\xa4',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,
646,2022/07/08 12:47,650,2,1,1,45,2,b'!\xfc',2,"[45, 45, 49]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
647,2022/07/08 12:48,651,2,1,1,35,1,b'\x17\xe6',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
648,2022/07/08 12:49,652,2,1,1,41,1,b'\xa9\xab',1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
649,2022/07/08 12:51,653,1,1,1,35,1,b'-\xa4',1,[35],,,,,,,,,,,,,,,,,,,,,,,,,,
650,2022/07/08 12:51,654,2,1,1,49,1,b'\xb5l',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
651,2022/07/08 12:52,655,2,1,1,44,1,b'iC',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
652,2022/07/08 12:53,656,2,1,1,47,1,b'Vh',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
653,2022/07/08 12:54,657,2,1,1,31,1,b'\x9a>',1,"[31, 43, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,
654,2022/07/08 12:55,658,1,1,1,37,1,b']\x93',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
655,2022/07/08 12:55,659,2,1,1,45,1,b'\xfbP',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
656,2022/07/08 12:56,660,2,1,1,31,1,b'\x8f0',1,"[31, 42]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,
657,2022/07/08 12:57,661,2,1,1,39,1,b'u\xff',1,"[39, 44]",0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,
658,2022/07/08 12:57,662,3,1,1,44,1,b'\xe2$',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
659,2022/07/08 12:58,663,2,1,1,32,1,b'y\xee',1,"[32, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,
660,2022/07/08 12:58,664,3,1,1,38,1,b'\xdcB',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
661,2022/07/08 12:59,665,2,1,1,42,2,b'\xbdG',2,"[42, 42, 46]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
662,2022/07/08 13:01,666,3,1,1,39,1,b'\x11\xc7',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
663,2022/07/08 13:02,667,2,1,1,52,1,b'ol',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
664,2022/07/08 13:02,668,3,1,1,41,1,b'\xd7\t',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
665,2022/07/08 13:03,669,3,1,1,44,1,b'\xbd.',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
666,2022/07/08 13:04,670,3,1,1,38,1,b'\xd0\x81',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
667,2022/07/08 13:06,671,2,1,1,34,1,b'\x0c\x94',1,"[34, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,
668,2022/07/08 13:07,672,2,1,1,38,1,b'\xde\xb6',1,"[38, 44]",0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,
669,2022/07/08 13:07,673,3,1,1,35,1,b'\x12w',1,"[35, 42]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
670,2022/07/08 13:08,674,2,1,1,41,1,b'\xc7\xb6',1,"[41, 50]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,
671,2022/07/08 13:10,675,2,1,1,43,1,b'\x1e\x02',1,"[43, 50, 52, 54]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,,,,,,,,,,,,,,,
672,2022/07/08 13:10,676,3,1,1,37,1,b'\xb4\xd1',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
673,2022/07/08 13:11,677,2,1,1,38,1,b'\xa7\xde',1,"[38, 42]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
674,2022/07/08 13:11,678,3,1,1,36,1,b'\x13\x1e',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
675,2022/07/08 13:12,679,3,1,1,43,1,b'\x18\xcb',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
676,2022/07/08 13:13,680,1,1,1,42,1,b'bO',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
677,2022/07/08 13:13,681,2,1,1,42,1,b'\x1ci',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
678,2022/07/08 13:14,682,2,1,1,40,1,b'M\xd1',1,"[40, 45, 48]",0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,
679,2022/07/08 13:14,683,3,1,1,45,1,b'\x0e\xe9',1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
680,2022/07/08 13:15,684,3,1,1,52,1,b'\xa2\xa6',1,[52],,,,,,,,,,,,,,,,,,,,,,,,,,
681,2022/07/08 13:16,685,2,1,1,35,1,b'2\xd2',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
682,2022/07/08 13:18,686,2,1,1,32,1,b'F\x9e',1,"[32, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,
683,2022/07/08 13:21,687,2,1,1,48,1,b'\x1e\xca',1,[48],,,,,,,,,,,,,,,,,,,,,,,,,,
684,2022/07/08 13:22,688,2,1,1,39,1,b'\x96\xcb',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
685,2022/07/08 13:25,689,2,1,1,30,1,b'\xfc\xfd',1,"[30, 40]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
686,2022/07/08 13:26,690,1,1,1,38,1,b']+',1,[38],,,,,,,,,,,,,,,,,,,,,,,,,,
687,2022/07/08 13:26,691,2,1,1,36,1,b'U4',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
688,2022/07/08 13:27,692,1,1,1,20,1,b'w/',1,[20],,,,,,,,,,,,,,,,,,,,,,,,,,
689,2022/07/08 13:27,693,2,1,1,58,1,b'\x18(',1,[58],,,,,,,,,,,,,,,,,,,,,,,,,,
690,2022/07/08 13:27,694,3,1,1,39,1,b'\xc2e',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
691,2022/07/08 13:28,695,2,1,1,41,1,b'\xa73',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
692,2022/07/08 13:29,696,2,1,1,46,1,b'\xfc\xcb',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
693,2022/07/08 13:29,697,3,1,1,43,1,b'\xb6\xdd',1,"[43, 47]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
694,2022/07/08 13:30,698,2,1,1,31,1,b'\x83Y',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
695,2022/07/08 13:31,699,2,1,1,55,1,b'\xe5\xf0',1,[55],,,,,,,,,,,,,,,,,,,,,,,,,,
696,2022/07/08 13:34,700,2,1,1,28,1,b'\xb9u',1,"[28, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,
697,2022/07/08 13:36,701,2,1,1,40,1,b'\x8e\x1c',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
698,2022/07/08 13:37,702,2,1,1,42,1,b'$\xf2',1,[42],,,,,,,,,,,,,,,,,,,,,,,,,,
699,2022/07/08 13:40,703,2,1,1,31,1,b'\x93\xd9',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
700,2022/07/08 13:41,704,2,1,1,39,1,b'N\xad',1,"[39, 49]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
701,2022/07/08 13:42,705,2,1,1,40,1,b'v\xc3',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
702,2022/07/08 13:42,706,3,1,1,46,1,b'\x18\x8d',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
703,2022/07/08 13:42,707,3,1,1,37,1,b'\n\x16',1,"[37, 44]",0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,
704,2022/07/08 13:43,708,3,1,1,54,1,b'\xcf\xda',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,
705,2022/07/08 13:43,709,3,1,1,54,1,b'\x0f\xde',1,[54],,,,,,,,,,,,,,,,,,,,,,,,,,
706,2022/07/08 13:44,710,2,1,1,44,1,b'\xc6\xa7',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
707,2022/07/08 13:45,711,2,1,1,35,1,b'fi',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
708,2022/07/08 13:45,712,3,1,1,37,1,b'\x1a\xe0',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
709,2022/07/08 13:46,713,2,1,1,37,1,"b""\xd8'""",1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
710,2022/07/08 13:47,714,1,1,1,37,1,b'jX',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
711,2022/07/08 13:48,715,2,1,1,41,1,b'\xc55',1,"[41, 43]",0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,,
712,2022/07/08 13:49,716,2,1,1,46,1,b'\x03(',1,[46],,,,,,,,,,,,,,,,,,,,,,,,,,
713,2022/07/08 13:51,717,2,1,1,40,1,b'\r\xc4',1,"[40, 43]",0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,,
714,2022/07/08 13:52,718,2,1,1,41,1,b'\xe8\x1e',1,"[41, 42]",1.0,,,,,,,,,,,,,,,,,,,,,,,,,
715,2022/07/08 13:53,719,2,1,1,36,1,b'\xa2\t',1,"[36, 40]",0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,,,,,,,
716,2022/07/08 13:53,720,2,1,1,43,1,b'O*',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
717,2022/07/08 13:54,721,2,1,1,37,1,b'\xcaV',1,[37],,,,,,,,,,,,,,,,,,,,,,,,,,
718,2022/07/08 13:54,722,3,1,1,39,1,b'\x98\xe0',1,[39],,,,,,,,,,,,,,,,,,,,,,,,,,
719,2022/07/08 13:55,723,2,1,1,43,1,b'D\xa1',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
720,2022/07/08 13:56,724,2,1,1,31,1,b'1\xbb',1,[31],,,,,,,,,,,,,,,,,,,,,,,,,,
721,2022/07/08 13:56,725,4,1,1,49,1,b'-\xc6',1,[49],,,,,,,,,,,,,,,,,,,,,,,,,,
722,2022/07/08 13:57,726,2,1,1,44,1,b'\xc2\x8b',1,[44],,,,,,,,,,,,,,,,,,,,,,,,,,
723,2022/07/08 13:57,727,3,1,1,36,1,b'\xa10',1,"[36, 46]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
724,2022/07/08 13:58,728,3,1,1,24,1,b'I\x1a',1,[24],,,,,,,,,,,,,,,,,,,,,,,,,,
725,2022/07/08 13:59,729,4,1,1,36,1,b'z\xc5',1,[36],,,,,,,,,,,,,,,,,,,,,,,,,,
726,2022/07/08 14:00,730,2,1,1,45,1,"b',\xa1'",1,[45],,,,,,,,,,,,,,,,,,,,,,,,,,
727,2022/07/08 14:02,731,2,1,1,50,1,b'\x9e\xc5',1,[50],,,,,,,,,,,,,,,,,,,,,,,,,,
728,2022/07/08 14:03,732,2,1,1,43,1,b'\xe2\x00',1,[43],,,,,,,,,,,,,,,,,,,,,,,,,,
729,2022/07/08 14:04,733,2,1,1,43,1,b'\x88\x9b',1,"[43, 53]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
730,2022/07/08 14:04,734,3,1,1,41,1,b'\x92[',1,[41],,,,,,,,,,,,,,,,,,,,,,,,,,
731,2022/07/08 14:05,735,2,1,1,35,1,b'4\xf8',1,"[35, 45]",0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,,,,,,,,,,,,,,,,
732,2022/07/08 14:06,736,2,1,1,47,1,b'9\x92',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
733,2022/07/08 14:07,737,3,1,1,47,1,b'\xd1D',1,[47],,,,,,,,,,,,,,,,,,,,,,,,,,
734,2022/07/08 14:08,738,3,1,1,40,1,b')\x95',1,[40],,,,,,,,,,,,,,,,,,,,,,,,,,
